;genus;Latitude;Longitude;glc19SpId;code;eltoncode
50;Hyla;41.67771;9.295819999999999;39;W_8;8
51;Hyla;43.91227;5.1788;1;W_8;8
52;Hyla;44.46458;4.44567;1;W_8;8
53;Hyla;48.88453;2.65909;10;W_8;8
54;Hyla;46.69956;0.57844;10;W_8;8
55;Hyla;43.12425;2.9386;1;W_8;8
56;Hyla;41.88439;8.83565;39;W_8;8
57;Hyla;41.89096;8.71575;39;W_8;8
58;Hyla;42.476440000000004;9.503910000000001;39;W_8;8
59;Hyla;46.79996;-1.9200599999999999;10;W_8;8
60;Hyla;41.49868;9.2768;39;W_8;8
61;Hyla;43.34479;6.26736;1;W_8;8
62;Hyla;43.51274;6.64814;1;W_8;8
63;Hyla;43.50851;6.7716199999999995;1;W_8;8
64;Hyla;43.43468;6.272469999999999;1;W_8;8
65;Hyla;42.435190000000006;8.64738;39;W_8;8
66;Hyla;41.98056;8.72446;39;W_8;8
67;Hyla;47.42476;5.18893;10;W_8;8
68;Hyla;47.3538;3.5961199999999995;10;W_8;8
69;Hyla;47.26378;3.5951199999999996;10;W_8;8
70;Hyla;47.625209999999996;3.19972;10;W_8;8
71;Hyla;47.439890000000005;4.12784;10;W_8;8
72;Hyla;47.16533;4.51817;10;W_8;8
73;Hyla;47.43853;4.26051;10;W_8;8
74;Hyla;47.257;4.3885;10;W_8;8
75;Hyla;47.53111;3.99685;10;W_8;8
76;Hyla;47.26303;3.72736;10;W_8;8
77;Hyla;47.354409999999994;3.46365;10;W_8;8
78;Hyla;47.255340000000004;4.52071;10;W_8;8
79;Hyla;47.166990000000006;4.38618;10;W_8;8
80;Hyla;47.4411;3.99517;10;W_8;8
81;Hyla;47.44216;3.86249;10;W_8;8
82;Hyla;47.71522;3.20005;10;W_8;8
83;Hyla;47.35305;3.7285800000000004;10;W_8;8
84;Hyla;47.34701;4.39083;10;W_8;8
85;Hyla;47.07532;4.515630000000001;10;W_8;8
86;Hyla;47.5352;3.19938;10;W_8;8
87;Hyla;47.26529;2.93387;10;W_8;8
88;Hyla;47.53217;3.86394;10;W_8;8
89;Hyla;47.26439;3.46288;10;W_8;8
90;Hyla;47.17436;3.4621;10;W_8;8
91;Hyla;47.173759999999994;3.5941300000000003;10;W_8;8
92;Hyla;47.5299;4.12974;10;W_8;8
93;Hyla;47.43535;4.5258199999999995;10;W_8;8
94;Hyla;47.34535;4.52326;10;W_8;8
95;Hyla;47.07847;4.25209;10;W_8;8
96;Hyla;47.25851;4.25629;10;W_8;8
97;Hyla;47.08208;3.85673;10;W_8;8
98;Hyla;47.44443;3.46443;10;W_8;8
99;Hyla;46.89693;4.3792599999999995;10;W_8;8
100;Hyla;46.904720000000005;3.3284300000000004;10;W_8;8
101;Hyla;47.89492;3.33455;10;W_8;8
102;Hyla;47.62536;3.06657;10;W_8;8
103;Hyla;47.98522;3.20107;10;W_8;8
104;Hyla;47.44307;3.72981;10;W_8;8
105;Hyla;46.81423;3.4590300000000003;10;W_8;8
106;Hyla;46.813629999999996;3.59018;10;W_8;8
107;Hyla;47.259859999999996;4.12407;10;W_8;8
108;Hyla;47.528529999999996;4.262630000000001;10;W_8;8
109;Hyla;47.17301;3.72615;10;W_8;8
110;Hyla;47.34852;4.25839;10;W_8;8
111;Hyla;47.80522;3.20039;10;W_8;8
112;Hyla;47.44488;3.33174;10;W_8;8
113;Hyla;47.168490000000006;4.25419;10;W_8;8
114;Hyla;47.52702;4.39551;10;W_8;8
115;Hyla;47.53535;2.9335400000000003;10;W_8;8
116;Hyla;46.7236;3.5892;10;W_8;8
117;Hyla;47.71537;3.06668;10;W_8;8
118;Hyla;47.62491;3.3328599999999997;10;W_8;8
119;Hyla;47.07697;4.38387;10;W_8;8
120;Hyla;46.529379999999996;4.89194;10;W_8;8
121;Hyla;48.075359999999996;3.06714;10;W_8;8
122;Hyla;47.43701;4.39317;10;W_8;8
123;Hyla;46.44337;4.628369999999999;10;W_8;8
124;Hyla;47.16352;4.65014;10;W_8;8
125;Hyla;46.72464;3.32734;10;W_8;8
126;Hyla;47.34988;4.12595;10;W_8;8
127;Hyla;47.89385;3.60218;10;W_8;8
128;Hyla;47.53308;3.73104;10;W_8;8
129;Hyla;46.9943;3.4605599999999996;10;W_8;8
130;Hyla;46.98845;4.25001;10;W_8;8
131;Hyla;47.35109;3.9935;10;W_8;8
132;Hyla;47.51717;0.94021;10;W_8;8
133;Hyla;47.50657;0.409;10;W_8;8
134;Hyla;47.604729999999996;0.80369;10;W_8;8
135;Hyla;47.70701;1.5997700000000001;10;W_8;8
136;Hyla;47.79852;1.7309599999999998;10;W_8;8
137;Hyla;47.05368;0.29894;10;W_8;8
138;Hyla;47.79533;1.46386;10;W_8;8
139;Hyla;47.971470000000004;1.1906700000000001;10;W_8;8
140;Hyla;47.61155;1.20287;10;W_8;8
141;Hyla;47.89309;2.26401;10;W_8;8
142;Hyla;48.075359999999996;2.93286;10;W_8;8
143;Hyla;47.98537;2.93298;10;W_8;8
144;Hyla;47.714459999999995;2.53321;10;W_8;8
145;Hyla;47.98522;2.79893;10;W_8;8
146;Hyla;47.71309;2.26649;10;W_8;8
147;Hyla;47.803090000000005;2.26525;10;W_8;8
148;Hyla;47.71385;2.39985;10;W_8;8
149;Hyla;47.89385;2.3978200000000003;10;W_8;8
150;Hyla;47.80218;2.13167;10;W_8;8
151;Hyla;47.98216;2.12872;10;W_8;8
152;Hyla;47.89217;2.1302;10;W_8;8
153;Hyla;48.2369;0.9121100000000001;10;W_8;8
154;Hyla;47.419470000000004;0.54591;10;W_8;8
155;Hyla;47.708529999999996;1.73311;10;W_8;8
156;Hyla;47.69941;1.06654;10;W_8;8
157;Hyla;47.7935;1.3303200000000002;10;W_8;8
158;Hyla;47.343540000000004;1.3443200000000002;10;W_8;8
159;Hyla;47.8911;1.9964;10;W_8;8
160;Hyla;47.98308;2.2627599999999997;10;W_8;8
161;Hyla;46.720909999999996;2.01803;10;W_8;8
162;Hyla;47.53308;2.26896;10;W_8;8
163;Hyla;47.352140000000006;2.13895;10;W_8;8
164;Hyla;47.53217;2.13606;10;W_8;8
165;Hyla;47.34701;1.60917;10;W_8;8
166;Hyla;47.797;1.59741;10;W_8;8
167;Hyla;47.98109;1.99469;10;W_8;8
168;Hyla;47.98537;3.06702;10;W_8;8
169;Hyla;47.80446;2.5324299999999997;10;W_8;8
170;Hyla;47.62536;2.93343;10;W_8;8
171;Hyla;47.617020000000004;1.60214;10;W_8;8
172;Hyla;47.78208;0.66278;10;W_8;8
173;Hyla;47.801109999999994;1.9981;10;W_8;8
174;Hyla;47.97987;1.86067;10;W_8;8
175;Hyla;47.62445;2.5340000000000003;10;W_8;8
176;Hyla;47.26212;2.1404;10;W_8;8
177;Hyla;48.07521;2.7985900000000004;10;W_8;8
178;Hyla;47.88851;1.72881;10;W_8;8
179;Hyla;47.528529999999996;1.73737;10;W_8;8
180;Hyla;48.32915;1.04342;10;W_8;8
181;Hyla;47.71537;2.93332;10;W_8;8
182;Hyla;47.35305;2.27142;10;W_8;8
183;Hyla;47.80385;2.3988400000000003;10;W_8;8
184;Hyla;47.52535;1.47161;10;W_8;8
185;Hyla;47.62491;2.6671400000000003;10;W_8;8
186;Hyla;48.056999999999995;0.9192;10;W_8;8
187;Hyla;47.50945;0.54178;10;W_8;8
188;Hyla;46.713440000000006;1.36353;10;W_8;8
189;Hyla;47.24223;0.68625;10;W_8;8
190;Hyla;47.60715;0.93674;10;W_8;8
191;Hyla;47.71522;2.79995;10;W_8;8
192;Hyla;47.967040000000004;0.92274;10;W_8;8
193;Hyla;47.894459999999995;2.53163;10;W_8;8
194;Hyla;47.52702;1.60449;10;W_8;8
195;Hyla;47.61353;1.33595;10;W_8;8
196;Hyla;47.61535;1.46904;10;W_8;8
197;Hyla;47.5349;2.6677;10;W_8;8
198;Hyla;47.703520000000005;1.33314;10;W_8;8
199;Hyla;47.43701;1.60683;10;W_8;8
200;Hyla;47.34988;1.87405;10;W_8;8
201;Hyla;48.59895;1.03334;10;W_8;8
202;Hyla;47.625209999999996;2.80028;10;W_8;8
203;Hyla;42.58471;3.0608299999999997;1;W_8;8
204;Hyla;47.71111;1.9997900000000002;10;W_8;8
205;Hyla;46.81289;2.27868;10;W_8;8
206;Hyla;46.72285;2.2798700000000003;10;W_8;8
207;Hyla;47.44533;2.93365;10;W_8;8
208;Hyla;48.16534;3.06725;10;W_8;8
209;Hyla;46.72195;2.14895;10;W_8;8
210;Hyla;47.35109;2.0065;10;W_8;8
211;Hyla;47.53111;2.00315;10;W_8;8
212;Hyla;47.62385;2.4008599999999998;10;W_8;8
213;Hyla;47.89522;2.79927;10;W_8;8
214;Hyla;48.07107;1.99299;10;W_8;8
215;Hyla;49.17201;-1.18408;10;W_8;8
216;Hyla;48.61085;1.9826099999999998;10;W_8;8
217;Hyla;49.06726;-1.5867799999999999;10;W_8;8
218;Hyla;49.29135;-0.23064;10;W_8;8
219;Hyla;49.25694;-1.3285;10;W_8;8
220;Hyla;49.298390000000005;0.044039999999999996;10;W_8;8
221;Hyla;49.61591;-1.35881;10;W_8;8
222;Hyla;49.20152;-0.22501999999999997;10;W_8;8
223;Hyla;49.61088;-1.49689;10;W_8;8
224;Hyla;49.11169;-0.21943000000000001;10;W_8;8
225;Hyla;46.01202;-1.33168;1;W_8;8
226;Hyla;46.63415;2.5424900000000004;10;W_8;8
227;Hyla;47.17436;2.5379;10;W_8;8
228;Hyla;44.6815;-0.7239;1;W_8;8
229;Hyla;45.57195;-1.04049;1;W_8;8
230;Hyla;44.77143;-0.7298600000000001;1;W_8;8
231;Hyla;44.7671;-0.8561;1;W_8;8
232;Hyla;45.02776;-1.12832;1;W_8;8
233;Hyla;44.93785;-1.1217;1;W_8;8
234;Hyla;46.7115;1.23266;10;W_8;8
235;Hyla;46.7236;2.4108;10;W_8;8
236;Hyla;48.51828;1.71355;10;W_8;8
237;Hyla;46.90292;2.2774799999999997;10;W_8;8
238;Hyla;47.085229999999996;2.9340900000000003;10;W_8;8
239;Hyla;48.421240000000004;1.17519;10;W_8;8
240;Hyla;47.08298;2.27506;10;W_8;8
241;Hyla;47.255340000000004;1.47929;10;W_8;8
242;Hyla;47.230470000000004;0.15780999999999998;10;W_8;8
243;Hyla;46.904270000000004;2.5402;10;W_8;8
244;Hyla;46.35334;1.3743100000000001;10;W_8;8
245;Hyla;48.14925;1.05008;10;W_8;8
246;Hyla;47.789390000000004;1.0632700000000002;10;W_8;8
247;Hyla;46.62342;1.36624;10;W_8;8
248;Hyla;47.96933;1.0567;10;W_8;8
249;Hyla;48.072140000000005;2.12724;10;W_8;8
250;Hyla;47.7099;1.86644;10;W_8;8
251;Hyla;46.80346;1.3608200000000001;10;W_8;8
252;Hyla;47.799890000000005;1.86453;10;W_8;8
253;Hyla;47.5352;2.80062;10;W_8;8
254;Hyla;47.4411;2.00483;10;W_8;8
255;Hyla;47.97849;1.72665;10;W_8;8
256;Hyla;47.59942;0.53764;10;W_8;8
257;Hyla;47.51944;1.07305;10;W_8;8
258;Hyla;48.059290000000004;1.05339;10;W_8;8
259;Hyla;47.43354;1.34154;10;W_8;8
260;Hyla;47.87936;1.05999;10;W_8;8
261;Hyla;46.81094;2.0164;10;W_8;8
262;Hyla;47.79152;1.19679;10;W_8;8
263;Hyla;47.98384;2.3968;10;W_8;8
264;Hyla;47.43535;1.4741799999999998;10;W_8;8
265;Hyla;46.89348;1.35809;10;W_8;8
266;Hyla;47.609429999999996;1.0698;10;W_8;8
267;Hyla;47.78711;0.92976;10;W_8;8
268;Hyla;47.69713;0.9332600000000001;10;W_8;8
269;Hyla;47.341570000000004;1.21191;10;W_8;8
270;Hyla;47.8815;1.19373;10;W_8;8
271;Hyla;43.884190000000004;-0.29824;1;W_8;8
272;Hyla;44.04781;-0.80737;10;W_8;8
273;Hyla;44.14198;-0.68855;10;W_8;8
274;Hyla;44.064029999999995;-0.30867;1;W_8;8
275;Hyla;43.43088;-0.39581;1;W_8;8
276;Hyla;43.341;-0.39050999999999997;1;W_8;8
277;Hyla;44.427479999999996;-0.20421;1;W_8;8
278;Hyla;43.880359999999996;-0.42255;1;W_8;8
279;Hyla;44.24388;-0.31916;10;W_8;8
280;Hyla;44.0434;-0.932;10;W_8;8
281;Hyla;43.974109999999996;-0.30345;1;W_8;8
282;Hyla;43.9778;-0.17893;1;W_8;8
283;Hyla;43.524570000000004;-0.27759;1;W_8;8
284;Hyla;43.87639;-0.54684;1;W_8;8
285;Hyla;44.15395;-0.3139;1;W_8;8
286;Hyla;44.24759;-0.19405;10;W_8;8
287;Hyla;43.97027;-0.42795;1;W_8;8
288;Hyla;43.79428;-0.29306;1;W_8;8
289;Hyla;43.42694;-0.51913;1;W_8;8
290;Hyla;44.13329;-0.93822;10;W_8;8
291;Hyla;44.595729999999996;-0.59211;10;W_8;8
292;Hyla;44.42375;-0.32971999999999996;1;W_8;8
293;Hyla;43.337070000000004;-0.51364;1;W_8;8
294;Hyla;44.50165;-0.71204;10;W_8;8
295;Hyla;43.78649;-0.54127;1;W_8;8
296;Hyla;44.13771;-0.81339;10;W_8;8
297;Hyla;44.12874;-1.06302;1;W_8;8
298;Hyla;44.33753;-0.19912;1;W_8;8
299;Hyla;43.43468;-0.27247;1;W_8;8
300;Hyla;43.790459999999996;-0.41717;1;W_8;8
301;Hyla;44.41172;-0.70614;10;W_8;8
302;Hyla;44.21862;-1.06946;1;W_8;8
303;Hyla;44.41989;-0.45521000000000006;1;W_8;8
304;Hyla;47.159459999999996;1.0859299999999998;10;W_8;8
305;Hyla;47.61853;1.7352400000000001;10;W_8;8
306;Hyla;47.42945;1.07628;10;W_8;8
307;Hyla;47.32949;0.55002;10;W_8;8
308;Hyla;47.15224;0.69012;10;W_8;8
309;Hyla;47.14366;0.29443;10;W_8;8
310;Hyla;47.32663;0.41768;10;W_8;8
311;Hyla;47.14667;0.42631;10;W_8;8
312;Hyla;47.25157;1.2149;10;W_8;8
313;Hyla;47.23364;0.2899;10;W_8;8
314;Hyla;47.161570000000005;1.21789;10;W_8;8
315;Hyla;47.33478;0.8147399999999999;10;W_8;8
316;Hyla;46.79479;0.8365100000000001;10;W_8;8
317;Hyla;47.80522;2.79961;10;W_8;8
318;Hyla;47.80538;2.9332;10;W_8;8
319;Hyla;47.07156;1.22086;10;W_8;8
320;Hyla;47.059540000000005;0.56228;10;W_8;8
321;Hyla;47.05669;0.43061000000000005;10;W_8;8
322;Hyla;47.06946;1.08912;10;W_8;8
323;Hyla;47.4166;0.41335;10;W_8;8
324;Hyla;47.34535;1.47674;10;W_8;8
325;Hyla;47.1548;0.82205;10;W_8;8
326;Hyla;48.60668;1.57572;10;W_8;8
327;Hyla;47.23665;0.42200000000000004;10;W_8;8
328;Hyla;47.06225;0.69397;10;W_8;8
329;Hyla;46.9667;0.43488000000000004;10;W_8;8
330;Hyla;47.43157;1.20891;10;W_8;8
331;Hyla;47.71492;2.6665799999999997;10;W_8;8
332;Hyla;46.79719;0.96757;10;W_8;8
333;Hyla;48.42325;1.31031;10;W_8;8
334;Hyla;47.25353;1.34709;10;W_8;8
335;Hyla;48.60822;1.71134;10;W_8;8
336;Hyla;47.24946;1.0827200000000001;10;W_8;8
337;Hyla;47.239509999999996;0.55412;10;W_8;8
338;Hyla;47.42718;0.9436700000000001;10;W_8;8
339;Hyla;46.9637;0.30344;10;W_8;8
340;Hyla;47.16352;1.34986;10;W_8;8
341;Hyla;47.50354;0.27623000000000003;10;W_8;8
342;Hyla;46.887190000000004;0.96419;10;W_8;8
343;Hyla;47.533840000000005;2.40187;10;W_8;8
344;Hyla;47.413579999999996;0.2808;10;W_8;8
345;Hyla;45.6312;1.2671299999999999;10;W_8;8
346;Hyla;43.12425;3.0614;1;W_8;8
347;Hyla;48.110279999999996;-2.8502099999999997;10;W_8;8
348;Hyla;48.06985;1.85873;10;W_8;8
349;Hyla;44.00693;4.93295;1;W_8;8
350;Hyla;43.39545;-1.38188;1;W_8;8
351;Hyla;43.74297;4.55159;1;W_8;8
352;Hyla;46.24378;0.33889;10;W_8;8
353;Hyla;43.37008;5.28166;1;W_8;8
354;Hyla;47.57827;-2.65847;10;W_8;8
355;Hyla;43.43088;6.39581;1;W_8;8
356;Hyla;45.74712;-1.1820899999999999;1;W_8;8
357;Hyla;47.80492;2.66602;10;W_8;8
358;Hyla;48.70512;3.06795;10;W_8;8
359;Hyla;47.488479999999996;-2.6489599999999998;10;W_8;8
360;Hyla;42.38686;9.49394;39;W_8;8
361;Hyla;47.49484;-2.51648;10;W_8;8
362;Hyla;45.8463;-0.93158;10;W_8;8
363;Hyla;44.01617;4.30956;1;W_8;8
364;Hyla;46.6194;4.89507;10;W_8;8
365;Hyla;46.99505;2.80261;10;W_8;8
366;Hyla;43.748909999999995;4.05515;1;W_8;8
367;Hyla;45.931670000000004;-1.06689;1;W_8;8
368;Hyla;47.96209;-2.16226;10;W_8;8
369;Hyla;45.84174;-1.06026;1;W_8;8
370;Hyla;42.222159999999995;9.233080000000001;39;W_8;8
371;Hyla;47.641020000000005;-3.19937;10;W_8;8
372;Hyla;45.66188;-1.04705;1;W_8;8
373;Hyla;41.69856;8.93746;39;W_8;8
374;Hyla;44.34783;5.8230900000000005;1;W_8;8
375;Hyla;45.6572;-1.1753;1;W_8;8
376;Hyla;48.07306;2.2615;10;W_8;8
377;Hyla;43.787316;3.6087569999999998;1;W_8;8
378;Hyla;49.42004;4.03337;10;W_8;8
379;Hyla;50.3156;1.66787;10;W_8;8
380;Hyla;49.33361;2.51858;10;W_8;8
381;Hyla;49.51101;3.8971699999999996;10;W_8;8
382;Hyla;49.514309999999995;3.06902;10;W_8;8
383;Hyla;49.60402;3.20741;10;W_8;8
384;Hyla;49.33408;2.65613;10;W_8;8
385;Hyla;49.603229999999996;3.48395;10;W_8;8
386;Hyla;49.51274;3.6211300000000004;10;W_8;8
387;Hyla;49.60418;3.06914;10;W_8;8
388;Hyla;49.60371;3.34568;10;W_8;8
389;Hyla;49.50991;4.03518;10;W_8;8
390;Hyla;49.514309999999995;2.93098;10;W_8;8
391;Hyla;49.51195;3.75915;10;W_8;8
392;Hyla;49.51337;3.4831;10;W_8;8
393;Hyla;49.24372;3.4805800000000002;10;W_8;8
394;Hyla;43.844640000000005;7.416360000000001;1;W_8;8
395;Hyla;43.92938;7.54765;1;W_8;8
396;Hyla;43.934490000000004;7.4233199999999995;1;W_8;8
397;Hyla;50.58486;1.6607299999999998;10;W_8;8
398;Hyla;50.85884;2.2204099999999998;10;W_8;8
399;Hyla;50.49512;1.6631200000000002;10;W_8;8
400;Hyla;50.405359999999995;1.6655;10;W_8;8
401;Hyla;41.51267;9.03863;39;W_8;8
402;Hyla;48.50671;0.9013700000000001;10;W_8;8
403;Hyla;48.17432;7.37438;10;W_8;8
404;Hyla;47.29826;-0.64045;10;W_8;8
405;Hyla;47.4036;-0.11675;10;W_8;8
406;Hyla;46.06953;0.60621;10;W_8;8
407;Hyla;47.38818;-0.64656;10;W_8;8
408;Hyla;47.73075;-3.2098299999999997;10;W_8;8
409;Hyla;46.70941;1.10179;10;W_8;8
410;Hyla;46.938520000000004;-0.61621;10;W_8;8
411;Hyla;47.619679999999995;-1.7289299999999999;10;W_8;8
412;Hyla;46.50395;-0.06529;10;W_8;8
413;Hyla;45.439479999999996;0.63335;10;W_8;8
414;Hyla;50.76575;1.79739;10;W_8;8
415;Hyla;50.4068;1.80595;10;W_8;8
416;Hyla;47.89454;7.6193800000000005;10;W_8;8
417;Hyla;47.166990000000006;1.61382;10;W_8;8
418;Hyla;43.27469;0.47578000000000004;1;W_8;8
419;Hyla;43.3646;0.47184;1;W_8;8
420;Hyla;48.16405;7.64297;10;W_8;8
421;Hyla;45.97953;0.6101300000000001;10;W_8;8
422;Hyla;47.583490000000005;-0.12725;10;W_8;8
423;Hyla;43.54444;0.46392;1;W_8;8
424;Hyla;49.441309999999994;-1.2059799999999998;10;W_8;8
425;Hyla;49.71052;-1.22811;10;W_8;8
426;Hyla;49.35155;-1.19865;10;W_8;8
427;Hyla;43.480129999999996;2.07334;1;W_8;8
428;Hyla;48.69661;1.5732700000000002;10;W_8;8
429;Hyla;47.257;1.6115;10;W_8;8
430;Hyla;43.71497;5.91603;1;W_8;8
431;Hyla;43.39017;2.07479;1;W_8;8
432;Hyla;45.3703;2.04186;10;W_8;8
433;Hyla;48.86567;8.11529;10;W_8;8
434;Hyla;45.94065;-0.80909;1;W_8;8
435;Hyla;48.21934;-2.45735;10;W_8;8
436;Hyla;44.98672;0.52554;1;W_8;8
437;Hyla;48.318999999999996;0.5039899999999999;10;W_8;8
438;Hyla;47.50105;-2.38397;10;W_8;8
439;Hyla;45.01016;2.04802;10;W_8;8
440;Hyla;43.634370000000004;0.45993999999999996;1;W_8;8
441;Hyla;43.660070000000005;2.07043;1;W_8;8
442;Hyla;49.217929999999996;0.46061;10;W_8;8
443;Hyla;43.5701;2.0718900000000002;1;W_8;8
444;Hyla;49.12807;0.46502;10;W_8;8
445;Hyla;50.493520000000004;1.52243;10;W_8;8
446;Hyla;50.583259999999996;1.51979;10;W_8;8
447;Hyla;50.134440000000005;1.53288;10;W_8;8
448;Hyla;47.0199;-0.8852700000000001;10;W_8;8
449;Hyla;44.1769;0.56081;1;W_8;8
450;Hyla;45.0077;1.7941900000000002;1;W_8;8
451;Hyla;44.91768;1.79613;1;W_8;8
452;Hyla;47.37957;-0.9113399999999999;10;W_8;8
453;Hyla;49.42091;-1.75633;10;W_8;8
454;Hyla;45.49093;-0.77822;1;W_8;8
455;Hyla;49.24146;-1.7398;10;W_8;8
456;Hyla;46.4508;2.0228900000000003;10;W_8;8
457;Hyla;48.3963;6.0404;10;W_8;8
458;Hyla;45.526709999999994;0.50146;10;W_8;8
459;Hyla;45.706720000000004;0.49333;10;W_8;8
460;Hyla;43.5677;1.82443;1;W_8;8
461;Hyla;46.516740000000006;0.45607;10;W_8;8
462;Hyla;46.73622;-1.2583600000000001;10;W_8;8
463;Hyla;49.11528;6.08258;10;W_8;8
464;Hyla;49.60033;-1.7729700000000002;10;W_8;8
465;Hyla;46.82613;-1.2654299999999998;10;W_8;8
466;Hyla;47.00594;-1.2796399999999999;10;W_8;8
467;Hyla;46.42674;0.46026000000000006;10;W_8;8
468;Hyla;44.37758;1.80761;1;W_8;8
469;Hyla;44.64762;1.8019;1;W_8;8
470;Hyla;48.648579999999995;-2.9105;10;W_8;8
471;Hyla;46.30043;-0.83415;10;W_8;8
472;Hyla;46.75011;-0.8659399999999999;10;W_8;8
473;Hyla;47.25851;1.7437099999999999;10;W_8;8
474;Hyla;47.8149;-1.34479;10;W_8;8
475;Hyla;46.89843;1.75207;10;W_8;8
476;Hyla;46.570240000000005;-0.85316;10;W_8;8
477;Hyla;46.71837;1.7562099999999998;10;W_8;8
478;Hyla;44.27215;0.80737;1;W_8;8
479;Hyla;48.26416;-1.38184;10;W_8;8
480;Hyla;48.788090000000004;1.7069;10;W_8;8
481;Hyla;48.98263;-1.44246;10;W_8;8
482;Hyla;43.6747;7.15495;1;W_8;8
483;Hyla;48.32177;0.63883;10;W_8;8
484;Hyla;47.168490000000006;1.7458099999999999;10;W_8;8
485;Hyla;45.80215;0.74661;10;W_8;8
486;Hyla;46.68032;-0.20617;10;W_8;8
487;Hyla;43.9276;1.8170099999999998;1;W_8;8
488;Hyla;46.61225;0.71305;10;W_8;8
489;Hyla;46.59035;-0.20087;10;W_8;8
490;Hyla;47.72503;-1.33745;10;W_8;8
491;Hyla;47.332209999999996;0.68238;10;W_8;8
492;Hyla;45.40521;-0.64442;1;W_8;8
493;Hyla;45.67507;-0.6622;1;W_8;8
494;Hyla;46.03487;-0.68618;1;W_8;8
495;Hyla;43.38483;1.58143;1;W_8;8
496;Hyla;44.27901;1.18311;1;W_8;8
497;Hyla;43.55924;1.2058799999999998;1;W_8;8
498;Hyla;43.6547;1.57475;1;W_8;8
499;Hyla;49.41738;1.69111;10;W_8;8
500;Hyla;43.58484;7.148439999999999;1;W_8;8
501;Hyla;49.25193;-1.46563;10;W_8;8
502;Hyla;44.95548;-0.61517;1;W_8;8
503;Hyla;47.56378;-0.79168;10;W_8;8
504;Hyla;47.743590000000005;-0.8044899999999999;10;W_8;8
505;Hyla;46.29139;-1.09364;1;W_8;8
506;Hyla;45.523790000000005;0.37342;10;W_8;8
507;Hyla;50.764309999999995;1.65593;10;W_8;8
508;Hyla;45.17905;1.15382;1;W_8;8
509;Hyla;43.40037;-1.2586899999999999;1;W_8;8
510;Hyla;48.25909;-1.5163799999999998;10;W_8;8
511;Hyla;46.47124;-1.10715;10;W_8;8
512;Hyla;46.92083;-1.14131;10;W_8;8
513;Hyla;46.84438;-0.74129;10;W_8;8
514;Hyla;47.323609999999995;0.28536;10;W_8;8
515;Hyla;43.280159999999995;5.2781;1;W_8;8
516;Hyla;46.38131;-1.10038;10;W_8;8
517;Hyla;46.30472;-0.7043699999999999;10;W_8;8
518;Hyla;46.0216;-1.07354;1;W_8;8
