;genus;Latitude;Longitude;glc19SpId;code;eltoncode
313;Podarcis;43.06749;-0.49727;29843;R_24;1046
314;Podarcis;43.0714;-0.37471;29843;R_24;1046
315;Podarcis;43.06344;-0.6198100000000001;29843;R_24;1046
316;Podarcis;42.98155;-0.36948000000000003;29843;R_24;1046
317;Podarcis;42.8917;-0.36426;29843;R_24;1046
318;Podarcis;42.969409999999996;-0.73654;29843;R_24;1046
319;Podarcis;43.157340000000005;-0.50271;29843;R_24;1046
320;Podarcis;43.53838;5.78331;29843;R_24;1046
321;Podarcis;49.11871;5.9457;29843;R_24;1046
322;Podarcis;43.86363;6.9196100000000005;29843;R_24;1046
323;Podarcis;43.8591;7.043830000000001;29843;R_24;1046
324;Podarcis;45.057159999999996;6.24028;29843;R_24;1046
325;Podarcis;48.36032;-4.7752300000000005;29843;R_24;1046
326;Podarcis;46.44679;1.63211;29843;R_24;1046
327;Podarcis;43.18184;5.64314;29843;R_24;1046
328;Podarcis;44.53392;5.58054;29843;R_24;1046
329;Podarcis;44.53091;5.70632;29843;R_24;1046
330;Podarcis;43.98803;5.80527;29843;R_24;1046
331;Podarcis;43.36741;5.40491;29843;R_24;1046
332;Podarcis;43.8015;6.04478;29843;R_24;1046
333;Podarcis;44.52445;5.95785;29843;R_24;1046
334;Podarcis;43.54148;5.6597;29843;R_24;1046
335;Podarcis;43.89809;5.80085;29843;R_24;1046
336;Podarcis;43.51274;6.64814;29843;R_24;1046
337;Podarcis;43.27469;5.52422;29843;R_24;1046
338;Podarcis;43.50415;6.89508;29843;R_24;1046
339;Podarcis;44.09904;4.81115;29843;R_24;1046
340;Podarcis;44.431059999999995;6.07868;29843;R_24;1046
341;Podarcis;44.0922;5.18569;29843;R_24;1046
342;Podarcis;43.71497;5.91603;29843;R_24;1046
343;Podarcis;43.17876;5.76598;29843;R_24;1046
344;Podarcis;44.62088;5.71064;29843;R_24;1046
345;Podarcis;43.34845;6.1442;29843;R_24;1046
346;Podarcis;43.64482;5.04469;29843;R_24;1046
347;Podarcis;44.19102;4.68895;29864;R_24;1046
348;Podarcis;43.54994;5.2888;29843;R_24;1046
349;Podarcis;43.44847;5.77895;29843;R_24;1046
350;Podarcis;43.63988;5.29239;29843;R_24;1046
351;Podarcis;43.27749;5.40116;29843;R_24;1046
352;Podarcis;44.41989;6.45521;29843;R_24;1046
353;Podarcis;43.45733;5.40867;29843;R_24;1046
354;Podarcis;43.27174;5.64726;29843;R_24;1046
355;Podarcis;44.51742;6.209309999999999;29843;R_24;1046
356;Podarcis;43.62505;5.91146;29843;R_24;1046
357;Podarcis;43.814240000000005;5.54805;29843;R_24;1046
358;Podarcis;44.0747;5.93447;29843;R_24;1046
359;Podarcis;43.254909999999995;6.26227;29843;R_24;1046
360;Podarcis;43.74297;4.55159;29843;R_24;1046
361;Podarcis;43.42287;6.64244;29843;R_24;1046
362;Podarcis;44.09462;5.06085;29843;R_24;1046
363;Podarcis;43.175540000000005;5.888809999999999;29843;R_24;1046
364;Podarcis;44.427479999999996;6.20421;29843;R_24;1046
365;Podarcis;49.62079;-1.22071;29843;R_24;1046
366;Podarcis;48.25486;2.66317;29843;R_24;1046
367;Podarcis;43.6925;6.65959;29843;R_24;1046
368;Podarcis;44.29258;3.56395;29843;R_24;1046
369;Podarcis;47.886990000000004;4.40497;29843;R_24;1046
370;Podarcis;47.55128;-3.18894;29843;R_24;1046
371;Podarcis;44.20357;3.31281;29843;R_24;1046
372;Podarcis;48.44985;-4.78852;29843;R_24;1046
373;Podarcis;48.43182;-5.057580000000001;29843;R_24;1046
374;Podarcis;43.76455;7.16148;29843;R_24;1046
375;Podarcis;43.18758;5.39743;29843;R_24;1046
376;Podarcis;43.184779999999996;5.52029;29843;R_24;1046
377;Podarcis;43.19024;5.27455;29843;R_24;1046
378;Podarcis;43.92938;7.54765;29843;R_24;1046
379;Podarcis;43.844640000000005;7.416360000000001;29843;R_24;1046
380;Podarcis;43.75479;7.40942;29843;R_24;1046
381;Podarcis;43.8496;7.292210000000001;29843;R_24;1046
382;Podarcis;43.93946;7.29897;29843;R_24;1046
383;Podarcis;43.854420000000005;7.16803;29843;R_24;1046
384;Podarcis;44.599759999999996;6.46623;29843;R_24;1046
385;Podarcis;44.68567;6.59784;29843;R_24;1046
386;Podarcis;44.595729999999996;6.592110000000001;29843;R_24;1046
387;Podarcis;44.6897;6.471769999999999;29843;R_24;1046
388;Podarcis;44.7756;6.6036;29843;R_24;1046
389;Podarcis;44.86958;6.4829;29843;R_24;1046
390;Podarcis;43.81977;5.2996099999999995;29843;R_24;1046
391;Podarcis;44.04781;6.80737;29843;R_24;1046
392;Podarcis;44.14198;6.68855;29843;R_24;1046
393;Podarcis;44.13771;6.813389999999999;29843;R_24;1046
394;Podarcis;44.22761;6.8194300000000005;29843;R_24;1046
395;Podarcis;43.96218;6.67691;29843;R_24;1046
396;Podarcis;43.16126;6.37996;29843;R_24;1046
397;Podarcis;43.251129999999996;6.38523;29843;R_24;1046
398;Podarcis;43.2472;6.50817;29843;R_24;1046
399;Podarcis;43.337070000000004;6.5136400000000005;29843;R_24;1046
400;Podarcis;43.328790000000005;6.75985;29843;R_24;1046
401;Podarcis;43.34479;6.26736;29843;R_24;1046
402;Podarcis;44.41172;6.7061399999999995;29843;R_24;1046
403;Podarcis;46.88944;1.09548;29843;R_24;1046
404;Podarcis;48.765609999999995;5.653490000000001;29843;R_24;1046
405;Podarcis;49.14445;1.42387;29843;R_24;1046
406;Podarcis;49.054559999999995;1.4266;29843;R_24;1046
407;Podarcis;49.41016;1.1401700000000001;29843;R_24;1046
408;Podarcis;49.3203;1.14341;29843;R_24;1046
409;Podarcis;49.052690000000005;1.28982;29843;R_24;1046
410;Podarcis;46.81498;3.19673;29843;R_24;1046
411;Podarcis;49.23434;1.42113;29843;R_24;1046
412;Podarcis;46.724940000000004;3.1964;29843;R_24;1046
413;Podarcis;43.66388;3.18592;29864;R_24;1046
414;Podarcis;46.6346;3.3268;29843;R_24;1046
415;Podarcis;44.92201;2.3029900000000003;29843;R_24;1046
416;Podarcis;45.82462;3.0644;29843;R_24;1046
417;Podarcis;46.6349;3.19608;29843;R_24;1046
418;Podarcis;45.734429999999996;3.1928900000000002;29843;R_24;1046
419;Podarcis;44.82895;4.07544;29843;R_24;1046
420;Podarcis;46.364470000000004;3.3251800000000005;29843;R_24;1046
421;Podarcis;48.435109999999995;2.7972099999999998;29843;R_24;1046
422;Podarcis;44.787279999999996;6.22472;29843;R_24;1046
423;Podarcis;44.17961;5.31418;29843;R_24;1046
424;Podarcis;44.182179999999995;5.18915;29843;R_24;1046
425;Podarcis;44.87724;6.22989;29843;R_24;1046
426;Podarcis;43.64242;5.16854;29843;R_24;1046
427;Podarcis;43.55247;5.16515;29843;R_24;1046
428;Podarcis;43.35533;5.897819999999999;29843;R_24;1046
429;Podarcis;43.82912;4.80259;29843;R_24;1046
430;Podarcis;43.73915;4.79976;29843;R_24;1046
431;Podarcis;43.51682;6.52464;29843;R_24;1046
432;Podarcis;43.36165;5.65139;29843;R_24;1046
433;Podarcis;43.984759999999994;5.92984;29843;R_24;1046
434;Podarcis;43.78239;6.66535;29898;R_24;1046
435;Podarcis;44.064029999999995;6.308669999999999;29843;R_24;1046
436;Podarcis;43.634370000000004;5.5400599999999995;29898;R_24;1046
437;Podarcis;43.71822;5.79205;29843;R_24;1046
438;Podarcis;43.26543;5.89331;29843;R_24;1046
439;Podarcis;43.44523;5.90235;29843;R_24;1046
440;Podarcis;43.35196;6.02102;29843;R_24;1046
441;Podarcis;47.34852;1.7416099999999999;29843;R_24;1046
442;Podarcis;45.004670000000004;4.45961;29843;R_24;1046
443;Podarcis;44.64762;4.1981;29843;R_24;1046
444;Podarcis;44.01105;4.6836199999999995;29843;R_24;1046
445;Podarcis;44.64891;4.072;29843;R_24;1046
446;Podarcis;44.738929999999996;4.07372;29843;R_24;1046
447;Podarcis;44.737629999999996;4.200019999999999;29843;R_24;1046
448;Podarcis;48.414320000000004;0.7698699999999999;29843;R_24;1046
449;Podarcis;48.04002;0.11435;29843;R_24;1046
450;Podarcis;48.704190000000004;2.52438;29843;R_24;1046
451;Podarcis;47.259859999999996;1.8759299999999999;29843;R_24;1046
452;Podarcis;47.439890000000005;1.8721599999999998;29843;R_24;1046
453;Podarcis;43.66989;-1.27874;29843;R_24;1046
454;Podarcis;44.02932;7.30576;29843;R_24;1046
455;Podarcis;42.49801;9.14072;29840;R_24;1046
456;Podarcis;43.341;-0.39050999999999997;29843;R_24;1046
457;Podarcis;48.43372;2.39163;29843;R_24;1046
458;Podarcis;48.34483;2.6625900000000002;29843;R_24;1046
459;Podarcis;48.79506;2.93194;29843;R_24;1046
460;Podarcis;48.34437;2.52763;29843;R_24;1046
461;Podarcis;48.79181;2.11521;29843;R_24;1046
462;Podarcis;48.4348;2.66201;29843;R_24;1046
463;Podarcis;48.700790000000005;1.9808599999999998;29843;R_24;1046
464;Podarcis;47.288990000000005;-3.02596;29843;R_24;1046
465;Podarcis;45.09295;1.41095;29843;R_24;1046
466;Podarcis;44.914640000000006;1.54274;29843;R_24;1046
467;Podarcis;44.28458;1.55892;29843;R_24;1046
468;Podarcis;47.7236;-3.34281;29843;R_24;1046
469;Podarcis;47.028459999999995;-0.62224;29843;R_24;1046
470;Podarcis;47.31002;-0.24378000000000002;29843;R_24;1046
471;Podarcis;47.673429999999996;-0.13252;29843;R_24;1046
472;Podarcis;48.231840000000005;0.64285;29843;R_24;1046
473;Podarcis;47.12636;-0.36475;29843;R_24;1046
474;Podarcis;44.37758;1.80761;29843;R_24;1046
475;Podarcis;44.20257;3.5630599999999997;29843;R_24;1046
476;Podarcis;48.33831;-1.7935400000000001;29843;R_24;1046
